step,data_loss,penalty,objective,optimality,b,w_area,w_age
8.200000000000000000e+01,7.296836394161274256e+03,5.577790262556045491e+02,7.854615420416878806e+03,4.803645941646517111e-06,3.319203307111111371e+03,2.231783154806211371e+02,-2.493254473604414656e+01
8.300000000000000000e+01,7.296836390953713817e+03,5.577790294631613506e+02,7.854615420416875168e+03,3.878169009394310893e-06,3.319203307111111371e+03,2.231783164181854602e+02,-2.493254522526292405e+01
8.400000000000000000e+01,7.296836388356728094e+03,5.577790320601427538e+02,7.854615420416870620e+03,3.131076929514768213e-06,3.319203307111111371e+03,2.231783171751173711e+02,-2.493254562351840420e+01
8.500000000000000000e+01,7.296836386254094577e+03,5.577790341627750195e+02,7.854615420416869711e+03,2.527970253102545795e-06,3.319203307111111371e+03,2.231783177862336061e+02,-2.493254594769349453e+01
8.600000000000000000e+01,7.296836384551706033e+03,5.577790358651600400e+02,7.854615420416866073e+03,2.041086148773767110e-06,3.319203307111111371e+03,2.231783182796368976e+02,-2.493254621154386896e+01
8.700000000000000000e+01,7.296836383173378636e+03,5.577790372434870960e+02,7.854615420416866073e+03,1.648017240604501371e-06,3.319203307111111371e+03,2.231783186780112942e+02,-2.493254642627591622e+01
8.800000000000000000e+01,7.296836382057421361e+03,5.577790383594423247e+02,7.854615420416863344e+03,1.330678436406903133e-06,3.319203307111111371e+03,2.231783189996674253e+02,-2.493254660101818487e+01
8.900000000000000000e+01,7.296836381153894763e+03,5.577790392629694907e+02,7.854615420416864254e+03,1.074472963745771972e-06,3.319203307111111371e+03,2.231783192593861145e+02,-2.493254674320579412e+01
9.000000000000000000e+01,7.296836380422358161e+03,5.577790399945055242e+02,7.854615420416863344e+03,8.676181507586402372e-07,3.319203307111111371e+03,2.231783194690992218e+02,-2.493254685889398914e+01
9.100000000000000000e+01,7.296836379830075202e+03,5.577790405867897334e+02,7.854615420416865163e+03,7.006040121361408083e-07,3.319203307111111371e+03,2.231783196384388930e+02,-2.493254695301376245e+01
9.200000000000000000e+01,7.296836379350533207e+03,5.577790410663295688e+02,7.854615420416862435e+03,5.657534776482855140e-07,3.319203307111111371e+03,2.231783197751811372e+02,-2.493254702958007840e+01
9.300000000000000000e+01,7.296836378962277195e+03,5.577790414545863769e+02,7.854615420416863344e+03,4.568698468670218243e-07,3.319203307111111371e+03,2.231783198856035710e+02,-2.493254709186175333e+01
9.400000000000000000e+01,7.296836378647928541e+03,5.577790417689365086e+02,7.854615420416865163e+03,3.689506464689281788e-07,3.319203307111111371e+03,2.231783199747743538e+02,-2.493254714251994741e+01
9.500000000000000000e+01,7.296836378393416453e+03,5.577790420234483690e+02,7.854615420416865163e+03,2.979576967395165764e-07,3.319203307111111371e+03,2.231783200467852737e+02,-2.493254718372081058e+01
9.600000000000000000e+01,7.296836378187351329e+03,5.577790422295124699e+02,7.854615420416863344e+03,2.406310096052144231e-07,3.319203307111111371e+03,2.231783201049399565e+02,-2.493254721722744449e+01
9.700000000000000000e+01,7.296836378020512711e+03,5.577790423963514286e+02,7.854615420416864254e+03,1.943383634902010179e-07,3.319203307111111371e+03,2.231783201519057513e+02,-2.493254724447477955e+01
9.800000000000000000e+01,7.296836377885432739e+03,5.577790425314315144e+02,7.854615420416864254e+03,1.569553126891406442e-07,3.319203307111111371e+03,2.231783201898362563e+02,-2.493254726663053944e+01
9.900000000000000000e+01,7.296836377776064182e+03,5.577790426407985933e+02,7.854615420416862435e+03,1.267661659757487370e-07,3.319203307111111371e+03,2.231783202204704253e+02,-2.493254728464491521e+01
1.000000000000000000e+02,7.296836377687516688e+03,5.577790427293468838e+02,7.854615420416863344e+03,1.023860800668843819e-07,3.319203307111111371e+03,2.231783202452123476e+02,-2.493254729929099511e+01
1.010000000000000000e+02,7.296836377615824858e+03,5.577790428010395090e+02,7.854615420416864254e+03,8.269684133781161031e-08,3.319203307111111371e+03,2.231783202651958220e+02,-2.493254731119778711e+01
1.020000000000000000e+02,7.296836377557779088e+03,5.577790428590850524e+02,7.854615420416864254e+03,6.679546207046978477e-08,3.319203307111111371e+03,2.231783202813363971e+02,-2.493254732087700987e+01
1.030000000000000000e+02,7.296836377510782768e+03,5.577790429060813722e+02,7.854615420416864254e+03,5.395282446058062064e-08,3.319203307111111371e+03,2.231783202943733784e+02,-2.493254732874489576e+01
1.040000000000000000e+02,7.296836377472731328e+03,5.577790429441317883e+02,7.854615420416863344e+03,4.358047932757918040e-08,3.319203307111111371e+03,2.231783203049037638e+02,-2.493254733514003263e+01
1.050000000000000000e+02,7.296836377441925833e+03,5.577790429749389887e+02,7.854615420416865163e+03,3.520297837288976492e-08,3.319203307111111371e+03,2.231783203134096993e+02,-2.493254734033775932e+01
1.060000000000000000e+02,7.296836377416982032e+03,5.577790429998819945e+02,7.854615420416864254e+03,2.843646808501294908e-08,3.319203307111111371e+03,2.231783203202805339e+02,-2.493254734456203536e+01
1.070000000000000000e+02,7.296836377396786702e+03,5.577790430200768697e+02,7.854615420416863344e+03,2.297106975663813029e-08,3.319203307111111371e+03,2.231783203258306969e+02,-2.493254734799494443e+01
1.080000000000000000e+02,7.296836377380436716e+03,5.577790430364275380e+02,7.854615420416864254e+03,1.855660875470158097e-08,3.319203307111111371e+03,2.231783203303141363e+02,-2.493254735078462758e+01
1.090000000000000000e+02,7.296836377367198111e+03,5.577790430496658018e+02,7.854615420416864254e+03,1.499081932523035401e-08,3.319203307111111371e+03,2.231783203339359716e+02,-2.493254735305141168e+01
1.100000000000000000e+02,7.296836377356479716e+03,5.577790430603840832e+02,7.854615420416863344e+03,1.211046179205189501e-08,3.319203307111111371e+03,2.231783203368618445e+02,-2.493254735489324148e+01
1.110000000000000000e+02,7.296836377347802227e+03,5.577790430690621406e+02,7.854615420416864254e+03,9.783750332743229804e-09,3.319203307111111371e+03,2.231783203392255359e+02,-2.493254735638969422e+01
