step,data_loss,penalty,objective,optimality,b,w_area,w_age
1.000000000000000000e+02,3.235738267693761372e+04,0.000000000000000000e+00,3.235738267693761372e+04,2.480181546737658493e+02,3.319112233856567855e+03,4.564986924660273671e-01,-8.951628920974696868e-01
1.010000000000000000e+02,3.235503377845477007e+04,0.000000000000000000e+00,3.235503377845477007e+04,2.479733376893997843e+02,3.319111276839898892e+03,4.575367485121181188e-01,-9.044190483002407799e-01
1.020000000000000000e+02,3.235268572157153540e+04,0.000000000000000000e+00,3.235268572157153540e+04,2.479285287873965729e+02,3.319110319857465583e+03,4.585746188717580996e-01,-9.136735319117115228e-01
1.030000000000000000e+02,3.235033850598432036e+04,0.000000000000000000e+00,3.235033850598432036e+04,2.478837279666368261e+02,3.319109362909261563e+03,4.596123035790129485e-01,-9.229263432335196304e-01
1.040000000000000000e+02,3.234799213138968116e+04,0.000000000000000000e+00,3.234799213138968116e+04,2.478389352259369502e+02,3.319108405995280918e+03,4.606498026678281232e-01,-9.321774825672609621e-01
1.050000000000000000e+02,3.234564659748422491e+04,0.000000000000000000e+00,3.234564659748422491e+04,2.477941505640551156e+02,3.319107449115517284e+03,4.616871161720504380e-01,-9.414269502144871904e-01
1.060000000000000000e+02,3.234330190396471153e+04,0.000000000000000000e+00,3.234330190396471153e+04,2.477493739797040746e+02,3.319106492269964292e+03,4.627242441254480476e-01,-9.506747464767036915e-01
1.070000000000000000e+02,3.234095805052800279e+04,0.000000000000000000e+00,3.234095805052800279e+04,2.477046054715739274e+02,3.319105535458616487e+03,4.637611865617256579e-01,-9.599208716553676579e-01
1.080000000000000000e+02,3.233861503687106597e+04,0.000000000000000000e+00,3.233861503687106597e+04,2.476598450383152681e+02,3.319104578681467501e+03,4.647979435145325189e-01,-9.691653260518876545e-01
1.090000000000000000e+02,3.233627286269095566e+04,0.000000000000000000e+00,3.233627286269095566e+04,2.476150926785592787e+02,3.319103621938510969e+03,4.658345150174752480e-01,-9.784081099676217308e-01
1.100000000000000000e+02,3.233393152768487198e+04,0.000000000000000000e+00,3.233393152768487198e+04,2.475703483909218221e+02,3.319102665229740978e+03,4.668709011041250467e-01,-9.876492237038768662e-01
1.110000000000000000e+02,3.233159103155012053e+04,0.000000000000000000e+00,3.233159103155012053e+04,2.475256121740075628e+02,3.319101708555151617e+03,4.679071018080228073e-01,-9.968886675619084148e-01
1.120000000000000000e+02,3.232925137398408697e+04,0.000000000000000000e+00,3.232925137398408697e+04,2.474808840264016965e+02,3.319100751914736520e+03,4.689431171626828321e-01,-1.006126441842919439e+00
1.130000000000000000e+02,3.232691255468427698e+04,0.000000000000000000e+00,3.232691255468427698e+04,2.474361639466848999e+02,3.319099795308489320e+03,4.699789472015995506e-01,-1.015362546848060710e+00
1.140000000000000000e+02,3.232457457334833452e+04,0.000000000000000000e+00,3.232457457334833452e+04,2.473914519334353201e+02,3.319098838736404559e+03,4.710145919582492402e-01,-1.024596982878429374e+00
1.150000000000000000e+02,3.232223742967398721e+04,0.000000000000000000e+00,3.232223742967398721e+04,2.473467479852201336e+02,3.319097882198475872e+03,4.720500514660906366e-01,-1.033829750235070177e+00
1.160000000000000000e+02,3.231990112335905360e+04,0.000000000000000000e+00,3.231990112335905360e+04,2.473020521005999797e+02,3.319096925694696893e+03,4.730853257585691529e-01,-1.043060849218973907e+00
1.170000000000000000e+02,3.231756565410148687e+04,0.000000000000000000e+00,3.231756565410148687e+04,2.472573642781368335e+02,3.319095969225061708e+03,4.741204148691191556e-01,-1.052290280131077616e+00
1.180000000000000000e+02,3.231523102159937116e+04,0.000000000000000000e+00,3.231523102159937116e+04,2.472126845163914766e+02,3.319095012789564407e+03,4.751553188311630205e-01,-1.061518043272265066e+00
