step,data_loss,penalty,objective,optimality,b,w_area,w_age
3.300000000000000000e+01,8.256025583338428987e+03,0.000000000000000000e+00,8.256025583338428987e+03,4.334966135949566279e+01,3.319203307111111371e+03,1.819597429314010810e+02,-2.019632876925653164e+01
3.400000000000000000e+01,8.164858998307665388e+03,0.000000000000000000e+00,8.164858998307665388e+03,4.124163254212120222e+01,3.319203307111111371e+03,1.840749641821664966e+02,-2.048743207881394923e+01
3.500000000000000000e+01,8.082315460678941236e+03,0.000000000000000000e+00,8.082315460678941236e+03,3.923617580770810775e+01,3.319203307111111371e+03,1.860873254056122619e+02,-2.076688125811209318e+01
3.600000000000000000e+01,8.007578909804040450e+03,0.000000000000000000e+00,8.007578909804040450e+03,3.732829719792601253e+01,3.319203307111111371e+03,1.880018315462479563e+02,-2.103512095680756744e+01
3.700000000000000000e+01,7.939910557254788728e+03,0.000000000000000000e+00,7.939910557254788728e+03,3.551324604472427637e+01,3.319203307111111371e+03,1.898232438713212957e+02,-2.129258016203768022e+01
3.800000000000000000e+01,7.878641565895415624e+03,0.000000000000000000e+00,7.878641565895415624e+03,3.378650311075077184e+01,3.319203307111111371e+03,1.915560918420242444e+02,-2.153967266888957255e+01
3.900000000000000000e+01,7.823166422944313126e+03,0.000000000000000000e+00,7.823166422944313126e+03,3.214376930823719647e+01,3.319203307111111371e+03,1.932046844060180035e+02,-2.177679754222483055e+01
4.000000000000000000e+01,7.772936941201005538e+03,0.000000000000000000e+00,7.772936941201005538e+03,3.058095496811952074e+01,3.319203307111111371e+03,1.947731207395025592e+02,-2.200433956958381643e+01
4.100000000000000000e+01,7.727456828861092617e+03,0.000000000000000000e+00,7.727456828861092617e+03,2.909416963253961796e+01,3.319203307111111371e+03,1.962653004656793030e+02,-2.222266970494126426e+01
4.200000000000000000e+01,7.686276773995547046e+03,0.000000000000000000e+00,7.686276773995547046e+03,2.767971234518495294e+01,3.319203307111111371e+03,1.976849333751447375e+02,-2.243214550312836053e+01
4.300000000000000000e+01,7.648989994887796456e+03,0.000000000000000000e+00,7.648989994887796456e+03,2.633406241517141666e+01,3.319203307111111371e+03,1.990355486725070193e+02,-2.263311154477622011e+01
4.400000000000000000e+01,7.615228212052936215e+03,0.000000000000000000e+00,7.615228212052936215e+03,2.505387063135996328e+01,3.319203307111111371e+03,2.003205037723316195e+02,-2.282589985167212632e+01
